Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0000007																			
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0001257																			
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0001260																			
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0002380		FMA:30316		HP:0002380															
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0003394																			
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0007024																			
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0007254																			
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0009012				PATO:0000001															
MIM:105500		MIM:605692			TRPM7	HP:0000726																			
MIM:105500		MIM:605692			TRPM7	HP:0001283		FMA:30316		HP:0001283															
MIM:105500		MIM:605692			TRPM7	HP:0001300																			
MIM:105500		MIM:605692			TRPM7	HP:0002366																			
MIM:105500		MIM:605692			TRPM7	HP:0003394																			
MIM:105500		MIM:605692			TRPM7	HP:0007354																			
MIM:105650					DBA2, RPS19	HP:0000006																			
MIM:105650					DBA2, RPS19	HP:0000924				PATO:0000001									PATO:0000460						
MIM:105650					DBA2, RPS19	HP:0000951		FMA:7163		PATO:0000001									PATO:0000460						
MIM:105650					DBA2, RPS19	HP:0001510		GO:0040007		PATO:0000911															
MIM:105650					DBA2, RPS19	HP:0001635		GO:0060047		PATO:0001641															
MIM:105650					DBA2, RPS19	HP:0001896																			
MIM:105650					DBA2, RPS19	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:105650					DBA2, RPS19	HP:0004810																			
MIM:105830					MECP2, UBE3A	HP:0000158		FMA:46689		PATO:0000584															
MIM:105830					MECP2, UBE3A	HP:0000158		FMA:46689		PATO:0000584															
MIM:105830					MECP2, UBE3A	HP:0000181																			
MIM:105830					MECP2, UBE3A	HP:0000181																			
MIM:105830					MECP2, UBE3A	HP:0000303		FMA:46495		PATO:0001482															
MIM:105830					MECP2, UBE3A	HP:0000303		FMA:46495		PATO:0001482															
MIM:105830					MECP2, UBE3A	HP:0000327		FMA:9711		PATO:0000645															
MIM:105830					MECP2, UBE3A	HP:0000486																			
MIM:105830					MECP2, UBE3A	HP:0000486																			
MIM:105830					MECP2, UBE3A	HP:0000490																			
MIM:105830					MECP2, UBE3A	HP:0000635																			
MIM:105830					MECP2, UBE3A	HP:0000639																			
MIM:105830					MECP2, UBE3A	HP:0000687																			
MIM:105830					MECP2, UBE3A	HP:0000687																			
MIM:105830					MECP2, UBE3A	HP:0000749																			
MIM:105830					MECP2, UBE3A	HP:0001010																			
MIM:105830					MECP2, UBE3A	HP:0001010																			
MIM:105830					MECP2, UBE3A	HP:0001250																			
MIM:105830					MECP2, UBE3A	HP:0001250																			
MIM:105830					MECP2, UBE3A	HP:0001251		GO:0050881		PATO:0000770															
MIM:105830					MECP2, UBE3A	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:105830					MECP2, UBE3A	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:105830					MECP2, UBE3A	HP:0001263																			
MIM:105830					MECP2, UBE3A	HP:0001337																			
MIM:105830					MECP2, UBE3A	HP:0001347																			
MIM:105830					MECP2, UBE3A	HP:0001347																			
MIM:105830					MECP2, UBE3A	HP:0001420																			
MIM:105830					MECP2, UBE3A	HP:0001513																			
MIM:105830					MECP2, UBE3A	HP:0001617																			
MIM:105830					MECP2, UBE3A	HP:0001617																			
MIM:105830					MECP2, UBE3A	HP:0002019		GO:0030421		PATO:0000381															
MIM:105830					MECP2, UBE3A	HP:0002022																			
MIM:105830					MECP2, UBE3A	HP:0002130																			
MIM:105830					MECP2, UBE3A	HP:0002136																			
MIM:105830					MECP2, UBE3A	HP:0002214																			
MIM:105830					MECP2, UBE3A	HP:0002258																			
MIM:105830					MECP2, UBE3A	HP:0002312																			
MIM:105830					MECP2, UBE3A	HP:0002353																			
MIM:105830					MECP2, UBE3A	HP:0002650				PATO:0002049									PATO:0001869						
MIM:105830					MECP2, UBE3A	HP:0002650				PATO:0002049									PATO:0001869						
MIM:105830					MECP2, UBE3A	HP:0005469		FMA:46479		PATO:0000407															
MIM:105830					MECP2, UBE3A	HP:0005484																			
MIM:105830					MECP2, UBE3A	HP:0006823																			
MIM:105830					MECP2, UBE3A	HP:0006823																			
MIM:105830					MECP2, UBE3A	HP:0006887																			
MIM:105830					MECP2, UBE3A	HP:0006887																			
MIM:105830					MECP2, UBE3A	HP:0007240																			
MIM:106100		MIM:606860			SERPING1	HP:0000006																			
MIM:106100		MIM:606860			SERPING1	HP:0000739																			
MIM:106100		MIM:606860			SERPING1	HP:0001574		FMA:74657		PATO:0000001									PATO:0000460						
MIM:106100		MIM:606860			SERPING1	HP:0001600				PATO:0000001									PATO:0000460						
MIM:106100		MIM:606860			SERPING1	HP:0001739				PATO:0000001									PATO:0000460						
MIM:106100		MIM:606860			SERPING1	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:106100		MIM:606860			SERPING1	HP:0002013																			
MIM:106100		MIM:606860			SERPING1	HP:0002014		FMA:64183		PATO:0001548															
MIM:106100		MIM:606860			SERPING1	HP:0002027																			
MIM:106100		MIM:606860			SERPING1	HP:0005225		FMA:7199		PATO:0001450															
MIM:106100		MIM:606860			SERPING1	HP:0007169																			
MIM:106210		MIM:607108			PAX6	HP:0000006																			
MIM:106210		MIM:607108			PAX6	HP:0000501																			
MIM:106210		MIM:607108			PAX6	HP:0000515		FMA:58238		PATO:0000963															
MIM:106210		MIM:607108			PAX6	HP:0000518																			
MIM:106210		MIM:607108			PAX6	HP:0000526																			
MIM:106210		MIM:607108			PAX6	HP:0000609		FMA:50863		PATO:0000645															
MIM:106210		MIM:607108			PAX6	HP:0000639																			
MIM:106210		MIM:607108			PAX6	HP:0007750																			
MIM:106260		MIM:603273			TP63	HP:0000006																			
MIM:106260		MIM:603273			TP63	HP:0000047		FMA:19650		PATO:0001920															
MIM:106260		MIM:603273			TP63	HP:0000054		FMA:9707		PATO:0000587															
MIM:106260		MIM:603273			TP63	HP:0000175		FMA:54549		PATO:0000403															
MIM:106260		MIM:603273			TP63	HP:0000204		FMA:59816		PATO:0000403															
MIM:106260		MIM:603273			TP63	HP:0000300		FMA:24728		PATO:0001891															
MIM:106260		MIM:603273			TP63	HP:0000327		FMA:9711		PATO:0000645															
MIM:106260		MIM:603273			TP63	HP:0000405																			
MIM:106260		MIM:603273			TP63	HP:0000413		FMA:61734		PATO:0001819															
MIM:106260		MIM:603273			TP63	HP:0000431																			
MIM:106260		MIM:603273			TP63	HP:0000498		GO:0006954		PATO:0000912															
MIM:106260		MIM:603273			TP63	HP:0000509																			
MIM:106260		MIM:603273			TP63	HP:0000564		FMA:61063		PATO:0001819															
MIM:106260		MIM:603273			TP63	HP:0000668																			
MIM:106260		MIM:603273			TP63	HP:0000687																			
MIM:106260		MIM:603273			TP63	HP:0000698		FMA:75150		PATO:0002021															
MIM:106260		MIM:603273			TP63	HP:0000707				PATO:0000001									PATO:0000460						
MIM:106260		MIM:603273			TP63	HP:0000953		GO:0043473		PATO:0000912															
MIM:106260		MIM:603273			TP63	HP:0000982																			
MIM:106260		MIM:603273			TP63	HP:0001592																			
MIM:106260		MIM:603273			TP63	HP:0001629																			
MIM:106260		MIM:603273			TP63	HP:0001643																			
MIM:106260		MIM:603273			TP63	HP:0001795																			
MIM:106260		MIM:603273			TP63	HP:0001798																			
MIM:106260		MIM:603273			TP63	HP:0002164		FMA:54326		PATO:0001780															
MIM:106260		MIM:603273			TP63	HP:0002231				PATO:0001609															
MIM:106260		MIM:603273			TP63	HP:0002232																			
MIM:106260		MIM:603273			TP63	HP:0002284																			
MIM:106260		MIM:603273			TP63	HP:0002558		FMA:67771		PATO:0000470															
MIM:106260		MIM:603273			TP63	HP:0004691																			
MIM:106260		MIM:603273			TP63	HP:0009755																			
MIM:106300					HLA-A, HLA-B	HP:0000006																			
MIM:106300					HLA-A, HLA-B	HP:0000478				PATO:0000001									PATO:0000460						
MIM:106300					HLA-A, HLA-B	HP:0000925				PATO:0000001									PATO:0000460						
MIM:106300					HLA-A, HLA-B	HP:0001369		GO:0006954		PATO:0002017															
MIM:106300					HLA-A, HLA-B	HP:0001425																			
MIM:106300					HLA-A, HLA-B	HP:0001659																			
MIM:106300					HLA-A, HLA-B	HP:0001665																			
MIM:106300					HLA-A, HLA-B	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:106300					HLA-A, HLA-B	HP:0002037																			
MIM:106300					HLA-A, HLA-B	HP:0002644				PATO:0000001									PATO:0000460						
MIM:106300					HLA-A, HLA-B	HP:0003765																			
MIM:106600		MIM:142983			MSX1	HP:0000006																			
MIM:106600		MIM:142983			MSX1	HP:0000668																			
MIM:107250					FOXE3, PITX3	HP:0000006																			
MIM:107250					FOXE3, PITX3	HP:0000515		FMA:58238		PATO:0000963															
MIM:107250					FOXE3, PITX3	HP:0000518																			
MIM:107250					FOXE3, PITX3	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:107250					FOXE3, PITX3	HP:0007696																			
MIM:107480		MIM:602218			SALL1	HP:0000003																			
MIM:107480		MIM:602218			SALL1	HP:0000003																			
MIM:107480		MIM:602218			SALL1	HP:0000006																			
MIM:107480		MIM:602218			SALL1	HP:0000028																			
MIM:107480		MIM:602218			SALL1	HP:0000047		FMA:19650		PATO:0001920															
MIM:107480		MIM:602218			SALL1	HP:0000048		FMA:18252		PATO:0000403															
MIM:107480		MIM:602218			SALL1	HP:0000076																			
MIM:107480		MIM:602218			SALL1	HP:0000076																			
MIM:107480		MIM:602218			SALL1	HP:0000083		FMA:7203		PATO:0001511															
MIM:107480		MIM:602218			SALL1	HP:0000083		FMA:7203		PATO:0001511															
MIM:107480		MIM:602218			SALL1	HP:0000089		FMA:7203		PATO:0000645															
MIM:107480		MIM:602218			SALL1	HP:0000089		FMA:7203		PATO:0000645															
MIM:107480		MIM:602218			SALL1	HP:0000110		FMA:7203		PATO:0000640															
MIM:107480		MIM:602218			SALL1	HP:0000110		FMA:7203		PATO:0000640															
MIM:107480		MIM:602218			SALL1	HP:0000136		FMA:17558		PATO:0000403															
MIM:107480		MIM:602218			SALL1	HP:0000143		FMA:14544		MPATH:70		FMA:19949													
MIM:107480		MIM:602218			SALL1	HP:0000252		FMA:46565		PATO:0000587															
MIM:107480		MIM:602218			SALL1	HP:0000374		FMA:65132		HP:0000404															
MIM:107480		MIM:602218			SALL1	HP:0000374		FMA:65132		HP:0000404															
MIM:107480		MIM:602218			SALL1	HP:0000384																			
MIM:107480		MIM:602218			SALL1	HP:0000384																			
MIM:107480		MIM:602218			SALL1	HP:0000393																			
MIM:107480		MIM:602218			SALL1	HP:0000393																			
MIM:107480		MIM:602218			SALL1	HP:0000400		FMA:52781		PATO:0000586															
MIM:107480		MIM:602218			SALL1	HP:0000567																			
MIM:107480		MIM:602218			SALL1	HP:0000821																			
MIM:107480		MIM:602218			SALL1	HP:0001199																			
MIM:107480		MIM:602218			SALL1	HP:0001199																			
MIM:107480		MIM:602218			SALL1	HP:0001249																			
MIM:107480		MIM:602218			SALL1	HP:0001537		FMA:61584		PATO:0000643															
MIM:107480		MIM:602218			SALL1	HP:0001629																			
MIM:107480		MIM:602218			SALL1	HP:0001636																			
MIM:107480		MIM:602218			SALL1	HP:0001779		FMA:24492		PATO:0000574															
MIM:107480		MIM:602218			SALL1	HP:0001864		FMA:25053		HP:0001157															
MIM:107480		MIM:602218			SALL1	HP:0001864		FMA:25053		HP:0001157															
MIM:107480		MIM:602218			SALL1	HP:0002020																			
MIM:107480		MIM:602218			SALL1	HP:0002023		FMA:15711		PATO:0001819															
MIM:107480		MIM:602218			SALL1	HP:0002023		FMA:15711		PATO:0001819															
MIM:107480		MIM:602218			SALL1	HP:0002025		FMA:15711		PATO:0001847															
MIM:107480		MIM:602218			SALL1	HP:0002247		FMA:7206		PATO:0001819															
MIM:107480		MIM:602218			SALL1	HP:0004453																			
MIM:107480		MIM:602218			SALL1	HP:0004467																			
MIM:107480		MIM:602218			SALL1	HP:0004467																			
MIM:107480		MIM:602218			SALL1	HP:0004691																			
MIM:107480		MIM:602218			SALL1	HP:0006018				PATO:0000001															
MIM:107480		MIM:602218			SALL1	HP:0006018				PATO:0000001															
MIM:107480		MIM:602218			SALL1	HP:0006179																			
MIM:107480		MIM:602218			SALL1	HP:0008098																			
MIM:107480		MIM:602218			SALL1	HP:0008100		FMA:25051		PATO:0000587															
MIM:107480		MIM:602218			SALL1	HP:0009651		FMA:24938		PATO:0000600															
MIM:107480		MIM:602218			SALL1	HP:0009779																			
MIM:107480		MIM:602218			SALL1	HP:0009944		FMA:24938		PATO:0000403															
MIM:107970		MIM:190230			TGFB3	HP:0000006																			
MIM:107970		MIM:190230			TGFB3	HP:0001425																			
MIM:107970		MIM:190230			TGFB3	HP:0001638																			
MIM:107970		MIM:190230			TGFB3	HP:0004308																			
MIM:107970		MIM:190230			TGFB3	HP:0005161																			
MIM:108010		MIM:147620			IL6	HP:0000006																			
MIM:108010		MIM:147620			IL6	HP:0002408																			
MIM:108120		MIM:190990			TPM2	HP:0000006																			
MIM:108120		MIM:190990			TPM2	HP:0000028																			
MIM:108120		MIM:190990			TPM2	HP:0000211																			
MIM:108120		MIM:190990			TPM2	HP:0000707				PATO:0000001									PATO:0000460						
MIM:108120		MIM:190990			TPM2	HP:0000765				PATO:0000001									PATO:0000460						
MIM:108120		MIM:190990			TPM2	HP:0000954																			
MIM:108120		MIM:190990			TPM2	HP:0000954																			
MIM:108120		MIM:190990			TPM2	HP:0001032																			
MIM:108120		MIM:190990			TPM2	HP:0001032																			
MIM:108120		MIM:190990			TPM2	HP:0001181																			
MIM:108120		MIM:190990			TPM2	HP:0001188																			
MIM:108120		MIM:190990			TPM2	HP:0001193																			
MIM:108120		MIM:190990			TPM2	HP:0001193																			
MIM:108120		MIM:190990			TPM2	HP:0001374																			
MIM:108120		MIM:190990			TPM2	HP:0001374																			
MIM:108120		MIM:190990			TPM2	HP:0001390																			
MIM:108120		MIM:190990			TPM2	HP:0001425																			
MIM:108120		MIM:190990			TPM2	HP:0001762																			
MIM:108120		MIM:190990			TPM2	HP:0001762																			
MIM:108120		MIM:190990			TPM2	HP:0001838		FMA:9708		PATO:0001854															
MIM:108120		MIM:190990			TPM2	HP:0001838		FMA:9708		PATO:0001854															
MIM:108120		MIM:190990			TPM2	HP:0001848																			
MIM:108120		MIM:190990			TPM2	HP:0001848																			
MIM:108120		MIM:190990			TPM2	HP:0002804																			
MIM:108120		MIM:190990			TPM2	HP:0002978		FMA:24974		HP:0001371															
MIM:108120		MIM:190990			TPM2	HP:0002978		FMA:24974		HP:0001371															
MIM:108120		MIM:190990			TPM2	HP:0002987		FMA:24901		HP:0001371															
MIM:108120		MIM:190990			TPM2	HP:0003184																			
MIM:108120		MIM:190990			TPM2	HP:0003184																			
MIM:108120		MIM:190990			TPM2	HP:0003273		FMA:24964		HP:0001371															
MIM:108120		MIM:190990			TPM2	HP:0003273		FMA:24964		HP:0001371															
MIM:108120		MIM:190990			TPM2	HP:0003303				HP:0002650									PATO:0000394						
MIM:108120		MIM:190990			TPM2	HP:0003303				HP:0002650									PATO:0000394						
MIM:108120		MIM:190990			TPM2	HP:0004571		FMA:17740		PATO:0000600															
MIM:108120		MIM:190990			TPM2	HP:0009472		FMA:9666		HP:0001371															
MIM:108120		MIM:190990			TPM2	HP:0009472		FMA:9666		HP:0001371															
MIM:108120		MIM:190990			TPM2	HP:0009742		FMA:25202		PATO:0001545															
MIM:108120		MIM:190990			TPM2	HP:0009742		FMA:25202		PATO:0001545															
MIM:108300		MIM:120140			COL2A1	HP:0000006																			
MIM:108300		MIM:120140			COL2A1	HP:0000175		FMA:54549		PATO:0000403															
MIM:108300		MIM:120140			COL2A1	HP:0000201																			
MIM:108300		MIM:120140			COL2A1	HP:0000332																			
MIM:108300		MIM:120140			COL2A1	HP:0000374		FMA:65132		HP:0000404															
MIM:108300		MIM:120140			COL2A1	HP:0000425		FMA:52745		PATO:0000407															
MIM:108300		MIM:120140			COL2A1	HP:0000463		FMA:72005		PATO:0001474															
MIM:108300		MIM:120140			COL2A1	HP:0000501																			
MIM:108300		MIM:120140			COL2A1	HP:0000541		FMA:58301		PATO:0001453															
MIM:108300		MIM:120140			COL2A1	HP:0000545																			
